Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
[2024/03/06 14:13:25] Wi-Fi,link,3.592,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,8,-111,-64,-66,-67,47,45,44,46,,,,,,
[2024/03/06 14:13:27] 5G,register,27.903,103,100,-60,-10,-50,13,1,16,0/6,-58.4,-10.5,-68.8,-50.5,-10.4,-60.9,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:27] Wi-Fi,link,3.543,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,275.2,5,7,-111,-60,-61,-68,51,50,43,50,,,,,,
[2024/03/06 14:13:28] 5G,register,35.699,103,100,-64,-10,-53,12,1,16,0/6,-57.9,-10.5,-68.4,-53.5,-10.6,-64,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:29] Wi-Fi,link,8.226,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,7,-111,-60,-59,-65,51,52,46,50,,,,,,
[2024/03/06 14:13:30] 5G,register,30.752,103,100,-62,-10,-51,12,1,16,0/20,-58.1,-10.4,-68.4,-61.5,-11,-72.4,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:30] Wi-Fi,link,3.848,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,275.2,5,8,-111,-60,-64,-62,51,47,49,50,,,,,,
[2024/03/06 14:13:32] 5G,register,35.713,103,100,-65,-10,-55,13,1,16,0/20,-63.9,-11.1,-74.9,-54.3,-10.5,-64.8,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:32] Wi-Fi,link,3.628,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,275.2,5,8,-111,-61,-62,-66,50,49,45,49,,,,,,
[2024/03/06 14:13:33] 5G,register,7.814,103,100,-59,-10,-48,13,1,16,0/20,-51.1,-10.4,-61.5,-53.2,-10.9,-64.1,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:33] Wi-Fi,link,5.161,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,8,-111,-62,-64,-66,49,47,45,48,,,,,,
[2024/03/06 14:13:35] 5G,register,33.436,103,100,-64,-10,-54,12,1,16,0/20,-57.2,-10.6,-67.7,-59.4,-10.9,-70.3,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:35] Wi-Fi,link,3.293,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,0,-111,-58,-59,-65,53,52,46,52,,,,,,
[2024/03/06 14:13:36] 5G,register,26.738,103,100,-66,-11,-55,13,1,16,0/12,-59.4,-10.4,-69.8,-58.2,-11.4,-69.5,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:36] Wi-Fi,link,9.666,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,8,-111,-61,-63,-67,50,48,44,49,,,,,,
[2024/03/06 14:13:38] 5G,register,31.733,103,100,-58,-10,-47,13,1,16,0/12,-56.8,-10.5,-67.3,-58.9,-11.1,-70,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:38] Wi-Fi,link,3.496,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,8,-111,-62,-64,-68,49,47,43,48,,,,,,
[2024/03/06 14:13:39] 5G,register,32.797,103,100,-60,-10,-50,12,1,16,0/12,-68.2,-12.3,-80.5,-55.6,-10.7,-66.3,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:39] Wi-Fi,link,3.271,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,0,-111,-61,-62,-67,50,49,44,49,,,,,,
[2024/03/06 14:13:41] 5G,register,31.528,103,100,-59,-10,-49,12,1,16,0/12,-56.4,-10.6,-66.9,-46.2,-10.4,-56.6,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:41] Wi-Fi,link,3.524,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,8,-111,-60,-61,-63,51,50,48,50,,,,,,
[2024/03/06 14:13:42] 5G,register,35.583,103,100,-63,-10,-53,15,1,16,0/7,-55,-10.4,-65.4,-49.8,-10.3,-60.1,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:43] Wi-Fi,link,3.558,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,8,-111,-56,-56,-66,55,55,45,54,,,,,,
[2024/03/06 14:13:44] 5G,register,32.279,103,100,-63,-10,-53,13,1,16,0/7,-59.8,-10.8,-70.6,-58.4,-11.4,-69.7,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:44] Wi-Fi,link,3.274,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,8,-111,-54,-54,-63,57,57,48,56,,,,,,
[2024/03/06 14:13:46] 5G,register,33.107,103,100,-61,-10,-50,13,1,16,0/7,-61.9,-10.5,-72.3,-60.9,-10.8,-71.6,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:46] Wi-Fi,link,5.737,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,8,-111,-54,-54,-64,57,57,47,56,,,,,,
[2024/03/06 14:13:47] 5G,register,35.537,103,100,-66,-11,-55,12,1,16,0/7,-66.4,-11.7,-78,-49.4,-10.5,-59.8,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:47] Wi-Fi,link,3.383,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,8,-111,-57,-58,-62,54,53,49,53,,,,,,
[2024/03/06 14:13:49] 5G,register,31.484,103,100,-66,-11,-55,13,1,16,0/5,-63.1,-10.8,-73.8,-55.2,-10.4,-65.5,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:49] Wi-Fi,link,4.07,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,413,8,8,-111,-55,-57,-58,56,54,53,55,,,,,,
[2024/03/06 14:13:50] 5G,register,28.095,103,100,-60,-10,-49,12,1,16,0/5,-57.1,-10.5,-67.5,-57.9,-10.9,-68.8,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:50] Wi-Fi,link,3.866,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,0,-111,-55,-58,-59,56,53,52,55,,,,,,
[2024/03/06 14:13:52] 5G,register,33.137,103,100,-66,-11,-55,12,1,16,0/5,-53.3,-10.5,-63.7,-57.3,-10.6,-67.9,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:52] Wi-Fi,link,3.182,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,0,-111,-54,-56,-60,57,55,51,56,,,,,,
[2024/03/06 14:13:53] 5G,register,35.526,103,100,-63,-10,-53,12,1,16,0/5,-57.4,-10.5,-67.9,-61.8,-11.7,-73.4,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:53] Wi-Fi,link,11.632,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,413,8,0,-111,-55,-55,-61,56,56,50,55,,,,,,
[2024/03/06 14:13:55] 5G,register,18.693,103,100,-66,-11,-55,12,1,16,0/5,-54.3,-10.5,-64.8,-57.8,-11.3,-69.1,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:55] Wi-Fi,link,5.397,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,413,8,10,-111,-51,-50,-60,60,61,51,59,,,,,,
[2024/03/06 14:13:56] 5G,register,41.07,103,100,-65,-10,-54,12,1,16,0/2,-61,-11.2,-72.2,-62,-12.9,-74.8,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:56] Wi-Fi,link,3.443,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,413,8,0,-111,-55,-58,-59,56,53,52,55,,,,,,
[2024/03/06 14:13:58] 5G,register,32.318,103,100,-66,-11,-55,12,1,16,0/2,-58.9,-12,-70.9,-59.8,-13.1,-72.9,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:13:58] Wi-Fi,link,3.442,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,413,8,0,-111,-55,-56,-63,56,55,48,55,,,,,,
[2024/03/06 14:13:59] 5G,register,33.131,103,100,-64,-10,-54,11,1,16,0/15,-63.5,-11.4,-74.8,-59,-12,-70.9,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:00] Wi-Fi,link,3.554,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,413,8,10,-111,-57,-57,-64,54,54,47,53,,,,,,
[2024/03/06 14:14:01] 5G,register,33.279,103,100,-63,-10,-53,12,1,16,0/15,-58.7,-11,-69.6,-61.1,-10.7,-71.8,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:01] Wi-Fi,link,7.174,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,149.7,6,0,-111,-59,-61,-66,52,50,45,51,,,,,,
[2024/03/06 14:14:03] 5G,register,34.369,103,100,-66,-11,-55,12,1,16,0/15,-58.1,-10.8,-68.8,-53.8,-10.6,-64.4,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:03] Wi-Fi,link,3.471,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,172,7,0,-111,-61,-62,-69,50,49,42,49,,,,,,
[2024/03/06 14:14:04] 5G,register,29.892,103,100,-65,-10,-55,12,1,16,0/15,-64.7,-12.3,-77,-56.1,-10.8,-66.8,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:04] Wi-Fi,link,3.44,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,413,8,10,-111,-61,-63,-66,50,48,45,49,,,,,,
[2024/03/06 14:14:06] 5G,register,32.225,103,100,-66,-11,-55,12,1,16,0/21,-65.7,-13.6,-79.3,-61,-11.7,-72.6,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:06] Wi-Fi,link,26.359,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,8,-111,-60,-61,-68,51,50,43,50,,,,,,
[2024/03/06 14:14:07] 5G,register,37.748,103,100,-66,-11,-55,12,1,16,0/21,-62.6,-11.2,-73.8,-56.3,-12.4,-68.7,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:07] Wi-Fi,link,5.285,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,8,-111,-62,-63,-70,49,48,41,48,,,,,,
[2024/03/06 14:14:09] 5G,register,27.856,103,100,-66,-11,-55,11,1,16,0/21,-60.4,-10.5,-70.9,-56.2,-11.8,-67.9,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:09] Wi-Fi,link,4.299,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,8,-111,-64,-65,-71,47,46,40,46,,,,,,
[2024/03/06 14:14:10] 5G,register,25.746,103,100,-66,-11,-55,11,1,16,0/21,-66.3,-14,-80.2,-59.9,-11.4,-71.3,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:10] Wi-Fi,link,3.374,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,8,-111,-64,-64,-71,47,47,40,46,,,,,,
[2024/03/06 14:14:12] 5G,register,32.793,103,100,-64,-10,-54,11,1,16,0/21,-59.6,-10.8,-70.4,-59.1,-17.4,-76.4,-67,-11,-78,-55.9,-11,-66.9,359918920049210,999991829903013
[2024/03/06 14:14:12] Wi-Fi,link,11.444,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,149.7,6,7,-111,-64,-65,-72,47,46,39,46,,,,,,
[2024/03/06 14:14:13] 5G,register,32.906,103,100,-73,-10,-62,11,1,16,0/21,-60,-10.7,-70.6,-57,-13.5,-70.5,-60.7,-10.9,-71.6,-60.4,-11.1,-71.5,359918920049210,999991829903013
[2024/03/06 14:14:14] Wi-Fi,link,18.003,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,344.1,7,7,-111,-67,-68,-71,44,43,40,43,,,,,,
[2024/03/06 14:14:15] 5G,register,32.208,103,100,-72,-13,-59,12,3,16,0/21,-63.5,-11.8,-75.3,-57.3,-11.2,-68.4,-67.2,-11,-78.2,-68.8,-11.4,-80.2,359918920049210,999991829903013
[2024/03/06 14:14:15] Wi-Fi,link,15.608,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,299.4,6,7,-111,-66,-67,-72,45,44,39,44,,,,,,
[2024/03/06 14:14:17] 5G,register,33.44,103,100,-67,-10,-57,11,3,16,0/21,-63.7,-14.5,-78.2,-57.8,-11.2,-69,-60.5,-10.9,-71.4,-66.4,-11.3,-77.7,359918920049210,999991829903013
[2024/03/06 14:14:17] Wi-Fi,link,5.875,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5765,40,40,275.2,5,7,-111,-66,-67,-72,45,44,39,44,,,,,,
[2024/03/06 14:14:18] 5G,register,33.735,103,100,-72,-13,-59,11,3,16,0/21,-61.6,-14.8,-76.3,-62.9,-12.2,-75,-67.3,-11.6,-78.8,-65.6,-11.8,-77.4,359918920049210,999991829903013
[2024/03/06 14:14:18] Wi-Fi,link,5.611,UIWANG_OLT_AGV,80:03:84:b7:0e:f0,153,5220,40,40,275.2,5,7,-110,-67,-68,-73,43,42,37,49,,,,,,
[2024/03/06 14:14:20] 5G,register,33.322,103,100,-70,-12,-57,11,3,16,0/21,-65.5,-14.9,-80.3,-56,-20.8,-76.8,-66.3,-11.3,-77.6,-61,-11.2,-72.2,359918920049210,999991829903013
[2024/03/06 14:14:20] Wi-Fi,link,8.145,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,6,-110,-57,-59,-60,53,51,50,53,,,,,,
[2024/03/06 14:14:21] 5G,register,15.731,103,100,-73,-15,-58,10,3,16,0/21,-63.1,-14.2,-77.2,-55,-15.8,-70.7,-69.2,-11.2,-80.3,-56.9,-11.3,-68.1,359918920049210,999991829903013
[2024/03/06 14:14:21] Wi-Fi,link,4.775,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,5,-110,-55,-58,-58,55,52,52,55,,,,,,
[2024/03/06 14:14:23] 5G,register,115.24,102,100,-69,-11,-57,10,3,16,0/21,-60.4,-13.9,-74.3,-57.5,-14.5,-71.9,-61.6,-11.1,-72.7,-57.2,-11,-68.2,359918920049210,999991829903013
[2024/03/06 14:14:23] Wi-Fi,link,12.273,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,344.1,7,5,-110,-55,-58,-58,55,52,52,55,,,,,,
[2024/03/06 14:14:24] 5G,register,33.527,102,100,-71,-13,-57,11,3,16,0/21,-61,-11.6,-72.5,-59.8,-16.6,-76.3,-63,-11.2,-74.1,-58.5,-10.9,-69.4,359918920049210,999991829903013
[2024/03/06 14:14:25] Wi-Fi,link,5.082,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,344.1,7,6,-110,-54,-55,-59,56,55,51,56,,,,,,
[2024/03/06 14:14:26] 5G,register,37.961,102,100,-70,-12,-58,11,3,16,0/21,-61.5,-12.2,-73.7,-58.5,-12.2,-70.6,-65.9,-11.2,-77.1,-59.7,-10.9,-70.6,359918920049210,999991829903013
[2024/03/06 14:14:26] Wi-Fi,link,3.152,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,413,8,5,-110,-51,-51,-58,59,59,52,59,,,,,,
[2024/03/06 14:14:28] 5G,register,26.319,102,100,-67,-11,-56,11,3,16,0/21,-62.1,-14.1,-76.1,-58,-10.8,-68.7,-120,-13.8,-140,-59.4,-10.9,-70.3,359918920049210,999991829903013
[2024/03/06 14:14:28] Wi-Fi,link,11.735,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,413,8,5,-110,-50,-52,-55,60,58,55,60,,,,,,
[2024/03/06 14:14:29] 5G,register,34.812,103,100,-73,-13,-59,11,3,16,0/21,-120,-43,-140,-61.1,-13.1,-74.1,-64,-10.9,-74.9,-63.1,-11.3,-74.3,359918920049210,999991829903013
[2024/03/06 14:14:29] Wi-Fi,link,7.954,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,455.8,0,6,-110,-48,-48,-55,62,62,55,62,,,,,,
[2024/03/06 14:14:31] 5G,register,38.419,103,100,-75,-14,-60,11,3,16,0/27,-64.1,-11.7,-75.8,-61.3,-18,-79.2,-71.8,-11.5,-83.2,-68.9,-11.5,-80.3,359918920049210,999991829903013
[2024/03/06 14:14:31] Wi-Fi,link,4.428,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,455.8,0,6,-110,-47,-48,-51,63,62,59,63,,,,,,
[2024/03/06 14:14:32] 5G,register,32.996,103,100,-69,-10,-59,11,3,16,0/27,-62.5,-12,-74.5,-61.4,-11.5,-72.9,-70.4,-11.3,-81.7,-69,-11.3,-80.2,359918920049210,999991829903013
[2024/03/06 14:14:32] Wi-Fi,link,13.86,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,149.7,6,6,-110,-50,-53,-53,60,57,57,60,,,,,,
[2024/03/06 14:14:34] 5G,register,107.704,103,100,-81,-19,-62,11,3,16,0/27,-67,-15.2,-82.1,-65.2,-12.5,-77.6,-71.8,-11.1,-82.8,-68.9,-11.4,-80.3,359918920049210,999991829903013
[2024/03/06 14:14:34] Wi-Fi,link,3.97,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,455.8,0,6,-110,-52,-52,-59,58,58,51,58,,,,,,
[2024/03/06 14:14:35] 5G,register,36.416,103,100,-72,-11,-61,11,3,16,0/27,-67.1,-11.2,-78.2,-61.8,-12.5,-74.3,-67.5,-11.5,-79,-62.2,-11,-73.2,359918920049210,999991829903013
[2024/03/06 14:14:35] Wi-Fi,link,3.286,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,455.8,0,6,-110,-50,-51,-53,60,59,57,60,,,,,,
[2024/03/06 14:14:37] 5G,register,28.665,103,100,-74,-11,-63,11,3,16,0/27,-68.4,-13.5,-81.9,-65.8,-12.9,-78.6,-65.6,-11.3,-76.8,-120,-13.8,-140,359918920049210,999991829903013
[2024/03/06 14:14:37] Wi-Fi,link,7.966,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,455.8,0,6,-110,-52,-52,-58,58,58,52,58,,,,,,
[2024/03/06 14:14:38] 5G,register,38.594,103,100,-73,-10,-62,11,3,16,0/27,-65.7,-13.7,-79.3,-67.5,-12.3,-79.8,-64.4,-11,-75.3,-68.4,-11.2,-79.5,359918920049210,999991829903013
[2024/03/06 14:14:39] Wi-Fi,link,17.264,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,455.8,0,6,-110,-53,-56,-58,57,54,52,57,,,,,,
[2024/03/06 14:14:40] 5G,register,38.652,103,100,-72,-10,-61,11,3,16,0/27,-64.4,-13.9,-78.3,-64,-12.3,-76.3,-66.2,-11.3,-77.4,-68,-11.4,-79.4,359918920049210,999991829903013
[2024/03/06 14:14:40] Wi-Fi,link,4.8,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,455.8,0,5,-110,-55,-58,-61,55,52,49,55,,,,,,
[2024/03/06 14:14:42] 5G,register,38.716,103,100,-77,-14,-62,11,3,16,0/27,-69.1,-13.3,-82.3,-64,-18.3,-82.3,-73,-11.2,-84.2,-62,-11.1,-73.1,359918920049210,999991829903013
[2024/03/06 14:14:42] Wi-Fi,link,12.669,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,149.7,6,5,-110,-56,-58,-61,54,52,49,54,,,,,,
[2024/03/06 14:14:43] 5G,register,26.631,103,100,-74,-14,-59,11,3,16,0/27,-67,-19.7,-86.6,-64.1,-13.6,-77.7,-70.2,-11.5,-81.7,-66.8,-11.5,-78.3,359918920049210,999991829903013
[2024/03/06 14:14:43] Wi-Fi,link,6.831,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,172,7,5,-110,-56,-58,-63,54,52,47,54,,,,,,
[2024/03/06 14:14:45] 5G,register,33.06,103,100,-71,-11,-60,11,3,16,0/27,-66,-11.4,-77.3,-65,-11,-75.9,-65.6,-10.9,-76.5,-61.3,-11.1,-72.4,359918920049210,999991829903013
[2024/03/06 14:14:45] Wi-Fi,link,9.458,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,344.1,7,5,-110,-58,-60,-62,52,50,48,52,,,,,,
[2024/03/06 14:14:46] 5G,register,33.422,103,100,-76,-13,-63,11,3,16,0/27,-66.6,-14.1,-80.6,-60.9,-11.2,-72.1,-62.4,-10.9,-73.3,-70.8,-11.2,-82,359918920049210,999991829903013
[2024/03/06 14:14:46] Wi-Fi,link,6.303,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,344.1,7,5,-110,-58,-59,-63,52,51,47,52,,,,,,
[2024/03/06 14:14:48] 5G,register,28.61,103,100,-73,-10,-62,11,3,16,0/27,-66.2,-11.8,-78,-62.5,-10.9,-73.4,-62,-10.9,-72.9,-63.8,-11.3,-75,359918920049210,999991829903013
[2024/03/06 14:14:48] Wi-Fi,link,4.601,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,344.1,7,6,-110,-58,-61,-62,52,49,48,52,,,,,,
[2024/03/06 14:14:49] 5G,register,33.618,103,100,-71,-10,-61,11,3,16,0/27,-67.3,-13.2,-80.5,-62.8,-13.1,-75.9,-73.4,-11.4,-84.7,-70.1,-11.2,-81.3,359918920049210,999991829903013
[2024/03/06 14:14:49] Wi-Fi,link,8.143,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,413,8,5,-110,-59,-61,-63,51,49,47,51,,,,,,
[2024/03/06 14:14:51] 5G,register,33.615,103,100,-80,-15,-65,11,3,16,0/27,-70.5,-15,-85.4,-66.2,-12.7,-78.9,-72.9,-11.3,-84.2,-68.4,-11,-79.4,359918920049210,999991829903013
[2024/03/06 14:14:51] Wi-Fi,link,12.922,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,5,-110,-61,-64,-64,49,46,46,49,,,,,,
[2024/03/06 14:14:53] 5G,register,8.359,103,100,-77,-11,-65,11,3,16,0/27,-69.2,-19.4,-88.5,-65.8,-14.7,-80.4,-67.2,-11,-78.2,-67.9,-11.4,-79.2,359918920049210,999991829903013
[2024/03/06 14:14:53] Wi-Fi,link,12.063,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,6,-110,-61,-63,-66,49,47,44,49,,,,,,
[2024/03/06 14:14:54] 5G,register,30.239,103,100,-73,-10,-63,11,3,16,0/27,-72.1,-15.5,-87.6,-63.4,-12.8,-76.2,-69.3,-11.2,-80.5,-67.2,-10.9,-78.1,359918920049210,999991829903013
[2024/03/06 14:14:54] Wi-Fi,link,7.092,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,6,-110,-63,-63,-67,47,47,43,47,,,,,,
[2024/03/06 14:14:56] 5G,register,30.058,103,100,-80,-14,-65,10,3,16,0/27,-66.9,-13.9,-80.7,-65.8,-14.3,-80,-80.2,-11.9,-92,-69.9,-11.5,-81.3,359918920049210,999991829903013
[2024/03/06 14:14:56] Wi-Fi,link,9.367,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,6,-110,-63,-66,-66,47,44,44,47,,,,,,
[2024/03/06 14:14:57] 5G,register,31.999,103,100,-83,-11,-71,11,3,16,0/27,-71.3,-12.4,-83.6,-64.3,-11.9,-76.2,-68.8,-11.1,-79.9,-68,-11.1,-79.1,359918920049210,999991829903013
[2024/03/06 14:14:57] Wi-Fi,link,7.152,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,7,-110,-62,-64,-67,48,46,43,48,,,,,,
[2024/03/06 14:14:59] 5G,register,28.351,103,100,-81,-16,-65,10,3,16,0/27,-71.5,-13.9,-85.4,-66.3,-16,-82.2,-74.7,-11.3,-86,-71.5,-11.9,-83.3,359918920049210,999991829903013
[2024/03/06 14:14:59] Wi-Fi,link,13.158,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,6,-110,-61,-61,-67,49,49,43,49,,,,,,
[2024/03/06 14:15:00] 5G,register,32.702,103,100,-76,-13,-62,11,3,16,0/27,-66.7,-11.1,-77.8,-66.4,-19.5,-85.9,-67.8,-11,-78.7,-73,-12,-85,359918920049210,999991829903013
[2024/03/06 14:15:01] Wi-Fi,link,4.888,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,6,-110,-62,-64,-67,48,46,43,48,,,,,,
[2024/03/06 14:15:02] 5G,register,27.975,103,100,-81,-12,-69,11,3,16,0/27,-69.3,-11.8,-81,-66.7,-20.9,-87.6,-69.3,-11.6,-80.9,-70.3,-11,-81.2,359918920049210,999991829903013
[2024/03/06 14:15:02] Wi-Fi,link,6.982,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,299.4,6,6,-110,-63,-65,-67,47,45,43,47,,,,,,
[2024/03/06 14:15:04] 5G,register,29.582,103,100,-78,-14,-64,11,3,16,0/27,-67.9,-18.3,-86.1,-65.9,-12.5,-78.4,-74.5,-11.4,-85.9,-67.3,-11,-78.2,359918920049210,999991829903013
[2024/03/06 14:15:04] Wi-Fi,link,19.859,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,275.2,5,6,-110,-64,-65,-69,46,45,41,46,,,,,,
[2024/03/06 14:15:05] 5G,register,38.358,103,100,-76,-10,-65,11,3,16,0/27,-70.7,-15,-85.7,-68.9,-11.6,-80.4,-71.9,-11.1,-82.9,-68.6,-11.1,-79.6,359918920049210,999991829903013
[2024/03/06 14:15:05] Wi-Fi,link,14.858,UIWANG_OLT_AGV,80:03:84:b6:f9:a0,44,5220,40,40,275.2,5,6,-110,-64,-66,-68,46,44,42,46,,,,,,
[2024/03/06 14:15:07] 5G,register,27.971,103,100,-73,-11,-62,11,3,16,0/27,-67.1,-14.2,-81.3,-69.5,-13.5,-83,-69,-11,-80,-67.9,-11.3,-79.2,359918920049210,999991829903013
